dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
7/10/2020,7,10,2020,14542,76,United_Kingdom,UK,GBR,66647112,Europe,189.8987011
6/10/2020,6,10,2020,12593,19,United_Kingdom,UK,GBR,66647112,Europe,175.470469
5/10/2020,5,10,2020,22961,33,United_Kingdom,UK,GBR,66647112,Europe,163.1293491
4/10/2020,4,10,2020,12871,49,United_Kingdom,UK,GBR,66647112,Europe,134.5279597
3/10/2020,3,10,2020,6968,66,United_Kingdom,UK,GBR,66647112,Europe,121.8507413
2/10/2020,2,10,2020,6914,59,United_Kingdom,UK,GBR,66647112,Europe,117.8805767
1/10/2020,1,10,2020,7108,71,United_Kingdom,UK,GBR,66647112,Europe,112.600528
30/11/2020,30,11,2020,12155,215,United_Kingdom,UK,GBR,66647112,Europe,372.122651
29/11/2020,29,11,2020,15871,479,United_Kingdom,UK,GBR,66647112,Europe,391.3387875
28/11/2020,28,11,2020,14739,520,United_Kingdom,UK,GBR,66647112,Europe,407.8271239
27/11/2020,27,11,2020,17555,498,United_Kingdom,UK,GBR,66647112,Europe,426.6756525
26/11/2020,26,11,2020,18213,695,United_Kingdom,UK,GBR,66647112,Europe,450.5551568
25/11/2020,25,11,2020,11299,608,United_Kingdom,UK,GBR,66647112,Europe,457.6627416
24/11/2020,24,11,2020,15450,479,United_Kingdom,UK,GBR,66647112,Europe,471.3362524
23/11/2020,23,11,2020,18662,125,United_Kingdom,UK,GBR,66647112,Europe,480.188849
22/11/2020,22,11,2020,19875,340,United_Kingdom,UK,GBR,66647112,Europe,483.0546896
21/11/2020,21,11,2020,20252,511,United_Kingdom,UK,GBR,66647112,Europe,490.6799262
20/11/2020,20,11,2020,22915,501,United_Kingdom,UK,GBR,66647112,Europe,495.233762
19/11/2020,19,11,2020,19609,529,United_Kingdom,UK,GBR,66647112,Europe,497.0688002
18/11/2020,18,11,2020,20051,598,United_Kingdom,UK,GBR,66647112,Europe,505.4232508
17/11/2020,17,11,2020,21363,213,United_Kingdom,UK,GBR,66647112,Europe,505.3737362
16/11/2020,16,11,2020,24962,168,United_Kingdom,UK,GBR,66647112,Europe,501.7531742
15/11/2020,15,11,2020,26860,462,United_Kingdom,UK,GBR,66647112,Europe,499.1904225
14/11/2020,14,11,2020,27301,376,United_Kingdom,UK,GBR,66647112,Europe,491.7707462
13/11/2020,13,11,2020,33470,563,United_Kingdom,UK,GBR,66647112,Europe,487.4254716
12/11/2020,12,11,2020,22950,595,United_Kingdom,UK,GBR,66647112,Europe,471.8133923
11/11/2020,11,11,2020,20412,532,United_Kingdom,UK,GBR,66647112,Europe,474.4391625
10/11/2020,10,11,2020,21350,194,United_Kingdom,UK,GBR,66647112,Europe,478.1497509
9/11/2020,9,11,2020,20572,156,United_Kingdom,UK,GBR,66647112,Europe,477.4595484
8/11/2020,8,11,2020,24957,413,United_Kingdom,UK,GBR,66647112,Europe,476.2862043
7/11/2020,7,11,2020,23287,355,United_Kingdom,UK,GBR,66647112,Europe,473.3678483
6/11/2020,6,11,2020,24138,378,United_Kingdom,UK,GBR,66647112,Europe,469.2326353
5/11/2020,5,11,2020,25177,492,United_Kingdom,UK,GBR,66647112,Europe,464.881359
4/11/2020,4,11,2020,20018,397,United_Kingdom,UK,GBR,66647112,Europe,467.1470236
3/11/2020,3,11,2020,18950,136,United_Kingdom,UK,GBR,66647112,Europe,469.115601
2/11/2020,2,11,2020,23254,162,United_Kingdom,UK,GBR,66647112,Europe,468.8950363
1/11/2020,1,11,2020,21915,326,United_Kingdom,UK,GBR,66647112,Europe,459.4827755
30/06/2020,30,6,2020,446,21,United_Kingdom,UK,GBR,66647112,Europe,17.32108062
29/06/2020,29,6,2020,649,31,United_Kingdom,UK,GBR,66647112,Europe,17.8852461
28/06/2020,28,6,2020,671,40,United_Kingdom,UK,GBR,66647112,Europe,18.24685217
27/06/2020,27,6,2020,721,77,United_Kingdom,UK,GBR,66647112,Europe,18.81851985
26/06/2020,26,6,2020,778,99,United_Kingdom,UK,GBR,66647112,Europe,19.26265012
25/06/2020,25,6,2020,886,87,United_Kingdom,UK,GBR,66647112,Europe,19.89433541
24/06/2020,24,6,2020,896,94,United_Kingdom,UK,GBR,66647112,Europe,20.30245512
23/06/2020,23,6,2020,639,14,United_Kingdom,UK,GBR,66647112,Europe,20.60704446
22/06/2020,22,6,2020,687,31,United_Kingdom,UK,GBR,66647112,Europe,20.73008055
21/06/2020,21,6,2020,986,71,United_Kingdom,UK,GBR,66647112,Europe,20.90113072
20/06/2020,20,6,2020,1027,84,United_Kingdom,UK,GBR,66647112,Europe,21.10218969
19/06/2020,19,6,2020,1013,67,United_Kingdom,UK,GBR,66647112,Europe,21.42628476
18/06/2020,18,6,2020,1102,110,United_Kingdom,UK,GBR,66647112,Europe,21.94093572
17/06/2020,17,6,2020,1043,120,United_Kingdom,UK,GBR,66647112,Europe,22.51410384
16/06/2020,16,6,2020,822,29,United_Kingdom,UK,GBR,66647112,Europe,23.111279
15/06/2020,15,6,2020,890,27,United_Kingdom,UK,GBR,66647112,Europe,23.49689211
14/06/2020,14,6,2020,1052,107,United_Kingdom,UK,GBR,66647112,Europe,23.84949553
13/06/2020,13,6,2020,1017,131,United_Kingdom,UK,GBR,66647112,Europe,24.56220459
12/6/2020,12,6,2020,1199,76,United_Kingdom,UK,GBR,66647112,Europe,25.67703159
11/6/2020,11,6,2020,1158,164,United_Kingdom,UK,GBR,66647112,Europe,26.6313115
10/6/2020,10,6,2020,1099,195,United_Kingdom,UK,GBR,66647112,Europe,27.40253771
9/6/2020,9,6,2020,721,47,United_Kingdom,UK,GBR,66647112,Europe,28.19026877
8/6/2020,8,6,2020,801,54,United_Kingdom,UK,GBR,66647112,Europe,29.15505176
7/6/2020,7,6,2020,1120,143,United_Kingdom,UK,GBR,66647112,Europe,30.24437128
6/6/2020,6,6,2020,1243,258,United_Kingdom,UK,GBR,66647112,Europe,31.65778586
5/6/2020,5,6,2020,1356,130,United_Kingdom,UK,GBR,66647112,Europe,33.65487165
4/6/2020,4,6,2020,1484,254,United_Kingdom,UK,GBR,66647112,Europe,35.69847108
3/6/2020,3,6,2020,1441,249,United_Kingdom,UK,GBR,66647112,Europe,38.05116117
2/6/2020,2,6,2020,1079,86,United_Kingdom,UK,GBR,66647112,Europe,39.77366641
1/6/2020,1,6,2020,1125,60,United_Kingdom,UK,GBR,66647112,Europe,40.91250045
31/05/2020,31,5,2020,1527,154,United_Kingdom,UK,GBR,66647112,Europe,42.34392032
30/05/2020,30,5,2020,1760,274,United_Kingdom,UK,GBR,66647112,Europe,43.84285999
29/05/2020,29,5,2020,1835,343,United_Kingdom,UK,GBR,66647112,Europe,45.145242
28/05/2020,28,5,2020,1672,422,United_Kingdom,UK,GBR,66647112,Europe,47.35388984
27/05/2020,27,5,2020,1624,131,United_Kingdom,UK,GBR,66647112,Europe,49.94965123
26/05/2020,26,5,2020,1364,104,United_Kingdom,UK,GBR,66647112,Europe,52.89351473
25/05/2020,25,5,2020,1527,379,United_Kingdom,UK,GBR,66647112,Europe,54.34143943
24/05/2020,24,5,2020,2062,220,United_Kingdom,UK,GBR,66647112,Europe,55.2867167
23/05/2020,23,5,2020,2574,291,United_Kingdom,UK,GBR,66647112,Europe,56.78865725
22/05/2020,22,5,2020,2718,273,United_Kingdom,UK,GBR,66647112,Europe,58.5786823
21/05/2020,21,5,2020,3052,328,United_Kingdom,UK,GBR,66647112,Europe,60.24267038
20/05/2020,20,5,2020,2589,500,United_Kingdom,UK,GBR,66647112,Europe,61.18794765
19/05/2020,19,5,2020,1838,146,United_Kingdom,UK,GBR,66647112,Europe,62.38829974
18/05/2020,18,5,2020,2079,67,United_Kingdom,UK,GBR,66647112,Europe,64.10480322
17/05/2020,17,5,2020,2526,411,United_Kingdom,UK,GBR,66647112,Europe,65.83030935
16/05/2020,16,5,2020,2628,350,United_Kingdom,UK,GBR,66647112,Europe,69.14778243
15/05/2020,15,5,2020,3307,352,United_Kingdom,UK,GBR,66647112,Europe,72.6558114
14/05/2020,14,5,2020,3402,447,United_Kingdom,UK,GBR,66647112,Europe,75.85925104
13/05/2020,13,5,2020,3586,614,United_Kingdom,UK,GBR,66647112,Europe,77.85033506
12/5/2020,12,5,2020,2329,187,United_Kingdom,UK,GBR,66647112,Europe,79.53082798
11/5/2020,11,5,2020,2157,217,United_Kingdom,UK,GBR,66647112,Europe,81.24733147
10/5/2020,10,5,2020,3063,275,United_Kingdom,UK,GBR,66647112,Europe,83.63453168
9/5/2020,9,5,2020,3767,579,United_Kingdom,UK,GBR,66647112,Europe,86.49587097
8/5/2020,8,5,2020,3827,458,United_Kingdom,UK,GBR,66647112,Europe,88.58298316
7/5/2020,7,5,2020,3682,647,United_Kingdom,UK,GBR,66647112,Europe,91.07371374
6/5/2020,6,5,2020,3389,726,United_Kingdom,UK,GBR,66647112,Europe,92.69118818
5/5/2020,5,5,2020,2982,272,United_Kingdom,UK,GBR,66647112,Europe,94.88933294
4/5/2020,4,5,2020,3229,253,United_Kingdom,UK,GBR,66647112,Europe,96.19621627
3/5/2020,3,5,2020,4737,584,United_Kingdom,UK,GBR,66647112,Europe,98.43487292
2/5/2020,2,5,2020,4966,698,United_Kingdom,UK,GBR,66647112,Europe,98.7634693
1/5/2020,1,5,2020,5442,634,United_Kingdom,UK,GBR,66647112,Europe,99.25261278
30/04/2020,30,4,2020,4729,769,United_Kingdom,UK,GBR,66647112,Europe,98.68694686
29/04/2020,29,4,2020,4706,969,United_Kingdom,UK,GBR,66647112,Europe,98.08226949
28/04/2020,28,4,2020,3473,320,United_Kingdom,UK,GBR,66647112,Europe,97.29003711
27/04/2020,27,4,2020,3748,364,United_Kingdom,UK,GBR,66647112,Europe,97.31404416
26/04/2020,26,4,2020,4970,815,United_Kingdom,UK,GBR,66647112,Europe,97.06046978
25/04/2020,25,4,2020,5158,1010,United_Kingdom,UK,GBR,66647112,Europe,96.07468063
24/04/2020,24,4,2020,5487,682,United_Kingdom,UK,GBR,66647112,Europe,95.62454859
23/04/2020,23,4,2020,4760,847,United_Kingdom,UK,GBR,66647112,Europe,95.09039191
22/04/2020,22,4,2020,4854,1224,United_Kingdom,UK,GBR,66647112,Europe,96.12569559
21/04/2020,21,4,2020,3853,570,United_Kingdom,UK,GBR,66647112,Europe,96.76788396
20/04/2020,20,4,2020,4721,432,United_Kingdom,UK,GBR,66647112,Europe,96.37626909
19/04/2020,19,4,2020,4956,1105,United_Kingdom,UK,GBR,66647112,Europe,95.32446057
18/04/2020,18,4,2020,5292,913,United_Kingdom,UK,GBR,66647112,Europe,95.25694077
17/04/2020,17,4,2020,5065,1036,United_Kingdom,UK,GBR,66647112,Europe,94.62075416
16/04/2020,16,4,2020,4326,880,United_Kingdom,UK,GBR,66647112,Europe,94.39268726
15/04/2020,15,4,2020,4178,1076,United_Kingdom,UK,GBR,66647112,Europe,94.67477
14/04/2020,14,4,2020,3489,724,United_Kingdom,UK,GBR,66647112,Europe,94.81731181
13/04/2020,13,4,2020,3579,657,United_Kingdom,UK,GBR,66647112,Europe,93.87053411
12/4/2020,12,4,2020,4313,843,United_Kingdom,UK,GBR,66647112,Europe,92.73470094
11/4/2020,11,4,2020,4858,1122,United_Kingdom,UK,GBR,66647112,Europe,91.06020978
10/4/2020,10,4,2020,5131,1116,United_Kingdom,UK,GBR,66647112,Europe,88.40293035
9/4/2020,9,4,2020,5450,1030,United_Kingdom,UK,GBR,66647112,Europe,84.74335692
8/4/2020,8,4,2020,5282,1105,United_Kingdom,UK,GBR,66647112,Europe,80.12950359
7/4/2020,7,4,2020,3592,567,United_Kingdom,UK,GBR,66647112,Europe,75.7122079
6/4/2020,6,4,2020,4020,599,United_Kingdom,UK,GBR,66647112,Europe,72.3902335
5/4/2020,5,4,2020,4911,756,United_Kingdom,UK,GBR,66647112,Europe,68.15599152
4/4/2020,4,4,2020,4868,736,United_Kingdom,UK,GBR,66647112,Europe,62.67038248
3/4/2020,3,4,2020,4913,657,United_Kingdom,UK,GBR,66647112,Europe,56.94920434
2/4/2020,2,4,2020,4514,672,United_Kingdom,UK,GBR,66647112,Europe,51.07648175
1/4/2020,1,4,2020,4273,403,United_Kingdom,UK,GBR,66647112,Europe,45.45733355
31/03/2020,31,3,2020,2858,374,United_Kingdom,UK,GBR,66647112,Europe,39.96272187
30/03/2020,30,3,2020,2822,212,United_Kingdom,UK,GBR,66647112,Europe,36.33765856
29/03/2020,29,3,2020,3197,292,United_Kingdom,UK,GBR,66647112,Europe,32.64507545
28/03/2020,28,3,2020,3087,288,United_Kingdom,UK,GBR,66647112,Europe,28.5653788
27/03/2020,27,3,2020,2692,181,United_Kingdom,UK,GBR,66647112,Europe,24.65973319
26/03/2020,26,3,2020,2375,191,United_Kingdom,UK,GBR,66647112,Europe,21.2297271
25/03/2020,25,3,2020,2338,148,United_Kingdom,UK,GBR,66647112,Europe,18.05479583
24/03/2020,24,3,2020,1378,76,United_Kingdom,UK,GBR,66647112,Europe,14.76883199
23/03/2020,23,3,2020,1198,36,United_Kingdom,UK,GBR,66647112,Europe,12.78675061
22/03/2020,22,3,2020,1255,58,United_Kingdom,UK,GBR,66647112,Europe,11.07924977
21/03/2020,21,3,2020,1055,32,United_Kingdom,UK,GBR,66647112,Europe,9.31773308
20/03/2020,20,3,2020,999,46,United_Kingdom,UK,GBR,66647112,Europe,7.81129121
19/03/2020,19,3,2020,769,34,United_Kingdom,UK,GBR,66647112,Europe,6.39637619
18/03/2020,18,3,2020,611,17,United_Kingdom,UK,GBR,66647112,Europe,5.32506195
17/03/2020,17,3,2020,442,22,United_Kingdom,UK,GBR,66647112,Europe,4.46831064
16/03/2020,16,3,2020,361,14,United_Kingdom,UK,GBR,66647112,Europe,3.8381258
15/03/2020,15,3,2020,478,19,United_Kingdom,UK,GBR,66647112,Europe,3.30396912
14/03/2020,14,3,2020,484,1,United_Kingdom,UK,GBR,66647112,Europe,2.60476403
13/03/2020,13,3,2020,406,2,United_Kingdom,UK,GBR,66647112,Europe,1.89055454
12/3/2020,12,3,2020,259,0,United_Kingdom,UK,GBR,66647112,Europe,1.28737761
11/3/2020,11,3,2020,148,4,United_Kingdom,UK,GBR,66647112,Europe,0.90626583
10/3/2020,10,3,2020,57,1,United_Kingdom,UK,GBR,66647112,Europe,0.68720157
9/3/2020,9,3,2020,60,0,United_Kingdom,UK,GBR,66647112,Europe,0.60167648
8/3/2020,8,3,2020,81,1,United_Kingdom,UK,GBR,66647112,Europe,0.51165008
7/3/2020,7,3,2020,51,1,United_Kingdom,UK,GBR,66647112,Europe,0.39161487
6/3/2020,6,3,2020,56,0,United_Kingdom,UK,GBR,66647112,Europe,0.31509242
5/3/2020,5,3,2020,55,0,United_Kingdom,UK,GBR,66647112,Europe,0.23106778
4/3/2020,4,3,2020,40,0,United_Kingdom,UK,GBR,66647112,Europe,0.14854357
3/3/2020,3,3,2020,22,0,United_Kingdom,UK,GBR,66647112,Europe,0.08852597
2/3/2020,2,3,2020,5,0,United_Kingdom,UK,GBR,66647112,Europe,0.05551628
1/3/2020,1,3,2020,12,0,United_Kingdom,UK,GBR,66647112,Europe,0.04801408
29/02/2020,29,2,2020,8,0,United_Kingdom,UK,GBR,66647112,Europe,0.0300088
28/02/2020,28,2,2020,4,0,United_Kingdom,UK,GBR,66647112,Europe,0.01800528
27/02/2020,27,2,2020,5,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
26/02/2020,26,2,2020,2,0,United_Kingdom,UK,GBR,66647112,Europe,0.00600176
25/02/2020,25,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00300088
24/02/2020,24,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00450132
23/02/2020,23,2,2020,1,0,United_Kingdom,UK,GBR,66647112,Europe,0.01050308
22/02/2020,22,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00900264
21/02/2020,21,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00900264
20/02/2020,20,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01050308
19/02/2020,19,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01050308
18/02/2020,18,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
17/02/2020,17,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
16/02/2020,16,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
15/02/2020,15,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
14/02/2020,14,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.0150044
13/02/2020,13,2,2020,1,0,United_Kingdom,UK,GBR,66647112,Europe,0.0150044
12/2/2020,12,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.01350396
11/2/2020,11,2,2020,1,0,United_Kingdom,UK,GBR,66647112,Europe,0.01350396
10/2/2020,10,2,2020,4,0,United_Kingdom,UK,GBR,66647112,Europe,0.01200352
9/2/2020,9,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00600176
8/2/2020,8,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00600176
7/2/2020,7,2,2020,1,0,United_Kingdom,UK,GBR,66647112,Europe,0.00600176
6/2/2020,6,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00450132
5/2/2020,5,2,2020,1,0,United_Kingdom,UK,GBR,66647112,Europe,0.00450132
4/2/2020,4,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00300088
3/2/2020,3,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00300088
2/2/2020,2,2,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0.00300088
1/2/2020,1,2,2020,2,0,United_Kingdom,UK,GBR,66647112,Europe,0.00300088
31/01/2020,31,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
30/01/2020,30,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
29/01/2020,29,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
28/01/2020,28,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
27/01/2020,27,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
26/01/2020,26,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
25/01/2020,25,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
24/01/2020,24,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
23/01/2020,23,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
22/01/2020,22,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
21/01/2020,21,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
20/01/2020,20,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
19/01/2020,19,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
18/01/2020,18,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
17/01/2020,17,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
16/01/2020,16,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
15/01/2020,15,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
14/01/2020,14,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
13/01/2020,13,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,0
12/1/2020,12,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
11/1/2020,11,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
10/1/2020,10,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
9/1/2020,9,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
8/1/2020,8,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
7/1/2020,7,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
6/1/2020,6,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
5/1/2020,5,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
4/1/2020,4,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
3/1/2020,3,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
2/1/2020,2,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
1/1/2020,1,1,2020,0,0,United_Kingdom,UK,GBR,66647112,Europe,
14/12/2020,14,12,2020,18447,144,United_Kingdom,UK,GBR,66647112,Europe,348.2161388
13/12/2020,13,12,2020,21501,520,United_Kingdom,UK,GBR,66647112,Europe,338.7753696
12/12/2020,12,12,2020,21672,424,United_Kingdom,UK,GBR,66647112,Europe,330.3278918
11/12/2020,11,12,2020,20964,516,United_Kingdom,UK,GBR,66647112,Europe,319.9253405
10/12/2020,10,12,2020,16578,533,United_Kingdom,UK,GBR,66647112,Europe,314.8103402
9/12/2020,9,12,2020,12281,599,United_Kingdom,UK,GBR,66647112,Europe,317.2635598
8/12/2020,8,12,2020,14718,189,United_Kingdom,UK,GBR,66647112,Europe,315.7901276
7/12/2020,7,12,2020,17271,231,United_Kingdom,UK,GBR,66647112,Europe,316.8884497
6/12/2020,6,12,2020,15539,397,United_Kingdom,UK,GBR,66647112,Europe,318.9755619
5/12/2020,5,12,2020,16298,504,United_Kingdom,UK,GBR,66647112,Europe,325.4814702
4/12/2020,4,12,2020,14878,414,United_Kingdom,UK,GBR,66647112,Europe,331.4142104
3/12/2020,3,12,2020,16170,648,United_Kingdom,UK,GBR,66647112,Europe,343.4732476
2/12/2020,2,12,2020,13429,603,United_Kingdom,UK,GBR,66647112,Europe,348.6332611
1/12/2020,1,12,2020,12330,203,United_Kingdom,UK,GBR,66647112,Europe,358.5691755
31/12/2019,31,12,2019,0,0,United_Kingdom,UK,GBR,66647112,Europe,
31/07/2020,31,7,2020,68032,1357,United_States_of_America,US,USA,329064917,America,279.2132958
30/07/2020,30,7,2020,74985,1457,United_States_of_America,US,USA,329064917,America,281.9173215
29/07/2020,29,7,2020,61734,1245,United_States_of_America,US,USA,329064917,America,279.7086388
28/07/2020,28,7,2020,56243,1076,United_States_of_America,US,USA,329064917,America,281.7702381
27/07/2020,27,7,2020,55993,475,United_States_of_America,US,USA,329064917,America,282.3388189
26/07/2020,26,7,2020,65498,914,United_States_of_America,US,USA,329064917,America,282.7232415
25/07/2020,25,7,2020,78427,1304,United_States_of_America,US,USA,329064917,America,281.9796192
24/07/2020,24,7,2020,63196,1052,United_States_of_America,US,USA,329064917,America,278.3930929
23/07/2020,23,7,2020,68848,1124,United_States_of_America,US,USA,329064917,America,278.3347457
22/07/2020,22,7,2020,72048,1160,United_States_of_America,US,USA,329064917,America,275.3134574
21/07/2020,21,7,2020,56750,372,United_States_of_America,US,USA,329064917,America,270.8842402
20/07/2020,20,7,2020,61796,415,United_States_of_America,US,USA,329064917,America,268.8299343
19/07/2020,19,7,2020,63749,853,United_States_of_America,US,USA,329064917,America,264.9696017
18/07/2020,18,7,2020,71494,908,United_States_of_America,US,USA,329064917,America,259.3391018
17/07/2020,17,7,2020,76930,939,United_States_of_America,US,USA,329064917,America,254.1571455
16/07/2020,16,7,2020,67717,953,United_States_of_America,US,USA,329064917,America,247.0062769
15/07/2020,15,7,2020,68518,861,United_States_of_America,US,USA,329064917,America,242.2446025
14/07/2020,14,7,2020,58114,400,United_States_of_America,US,USA,329064917,America,234.757326
13/07/2020,13,7,2020,57258,391,United_States_of_America,US,USA,329064917,America,229.7254921
12/7/2020,12,7,2020,63051,717,United_States_of_America,US,USA,329064917,America,224.0776704
11/7/2020,11,7,2020,66625,806,United_States_of_America,US,USA,329064917,America,217.8281436
10/7/2020,10,7,2020,63004,982,United_States_of_America,US,USA,329064917,America,211.4166428
9/7/2020,9,7,2020,58906,829,United_States_of_America,US,USA,329064917,America,204.7143178
8/7/2020,8,7,2020,57473,1174,United_States_of_America,US,USA,329064917,America,197.2486177
7/7/2020,7,7,2020,49990,359,United_States_of_America,US,USA,329064917,America,190.3341765
6/7/2020,6,7,2020,49093,271,United_States_of_America,US,USA,329064917,America,184.6817964
5/7/2020,5,7,2020,45221,242,United_States_of_America,US,USA,329064917,America,177.6011267
4/7/2020,4,7,2020,54442,694,United_States_of_America,US,USA,329064917,America,174.239176
3/7/2020,3,7,2020,53399,678,United_States_of_America,US,USA,329064917,America,166.7838082
2/7/2020,2,7,2020,52048,652,United_States_of_America,US,USA,329064917,America,158.9929442
1/7/2020,1,7,2020,43880,1270,United_States_of_America,US,USA,329064917,America,150.9431648
31/08/2020,31,8,2020,35581,290,United_States_of_America,US,USA,329064917,America,180.4792822
30/08/2020,30,8,2020,44143,1006,United_States_of_America,US,USA,329064917,America,182.4615658
29/08/2020,29,8,2020,49654,949,United_States_of_America,US,USA,329064917,America,183.6595057
28/08/2020,28,8,2020,45909,1110,United_States_of_America,US,USA,329064917,America,188.2737928
27/08/2020,27,8,2020,42848,1228,United_States_of_America,US,USA,329064917,America,189.8494697
26/08/2020,26,8,2020,38119,1207,United_States_of_America,US,USA,329064917,America,193.8283199
25/08/2020,25,8,2020,38298,473,United_States_of_America,US,USA,329064917,America,196.4703518
24/08/2020,24,8,2020,34506,444,United_States_of_America,US,USA,329064917,America,199.88366
23/08/2020,23,8,2020,44378,956,United_States_of_America,US,USA,329064917,America,203.6339839
22/08/2020,22,8,2020,49880,1151,United_States_of_America,US,USA,329064917,America,207.2329698
21/08/2020,21,8,2020,44005,1078,United_States_of_America,US,USA,329064917,America,209.7461517
20/08/2020,20,8,2020,47426,1356,United_States_of_America,US,USA,329064917,America,214.5324413
19/08/2020,19,8,2020,44091,1324,United_States_of_America,US,USA,329064917,America,216.1667693
18/08/2020,18,8,2020,35056,445,United_States_of_America,US,USA,329064917,America,220.2492464
17/08/2020,17,8,2020,42104,571,United_States_of_America,US,USA,329064917,America,223.4556047
16/08/2020,16,8,2020,48085,1035,United_States_of_America,US,USA,329064917,America,225.0987455
15/08/2020,15,8,2020,64838,1336,United_States_of_America,US,USA,329064917,America,228.2355126
14/08/2020,14,8,2020,51094,1083,United_States_of_America,US,USA,329064917,America,228.8995153
13/08/2020,13,8,2020,55941,1490,United_States_of_America,US,USA,329064917,America,234.0468279
12/8/2020,12,8,2020,46813,1076,United_States_of_America,US,USA,329064917,America,239.8341358
11/8/2020,11,8,2020,49530,523,United_States_of_America,US,USA,329064917,America,244.3684995
10/8/2020,10,8,2020,46847,513,United_States_of_America,US,USA,329064917,America,246.4085225
9/8/2020,9,8,2020,56221,1069,United_States_of_America,US,USA,329064917,America,249.1879133
8/8/2020,8,8,2020,58150,1252,United_States_of_America,US,USA,329064917,America,252.0071138
7/8/2020,7,8,2020,59755,1848,United_States_of_America,US,USA,329064917,America,258.1691199
6/8/2020,6,8,2020,52804,1450,United_States_of_America,US,USA,329064917,America,259.2148102
5/8/2020,5,8,2020,57525,1403,United_States_of_America,US,USA,329064917,America,264.0904439
4/8/2020,4,8,2020,45607,543,United_States_of_America,US,USA,329064917,America,268.5038588
3/8/2020,3,8,2020,47511,413,United_States_of_America,US,USA,329064917,America,271.8901207
2/8/2020,2,8,2020,58407,1133,United_States_of_America,US,USA,329064917,America,276.2312094
1/8/2020,1,8,2020,67023,1244,United_States_of_America,US,USA,329064917,America,277.8545973
30/09/2020,30,9,2020,43017,928,United_States_of_America,US,USA,329064917,America,177.7059692
29/09/2020,29,9,2020,32998,314,United_States_of_America,US,USA,329064917,America,180.2756749
28/09/2020,28,9,2020,36248,259,United_States_of_America,US,USA,329064917,America,180.8357468
